,landing_page_id,origin,closed,contact_year,contact_month,contact_day
2975,0.7178423236514523,1.0,1,1.0,0.36363636363636365,0.7
5323,0.34439834024896265,0.8888888888888888,1,1.0,0.2727272727272727,0.23333333333333334
2962,0.7178423236514523,1.0,1,1.0,0.2727272727272727,0.6
2961,0.946058091286307,0.3333333333333333,1,1.0,0.2727272727272727,0.9
2954,0.14522821576763487,0.3333333333333333,1,1.0,0.0,0.9333333333333333
2945,0.9253112033195021,0.6666666666666666,1,1.0,0.18181818181818182,0.03333333333333333
3030,0.1078838174273859,0.6666666666666666,1,1.0,0.2727272727272727,0.4
3034,0.8174273858921162,0.0,1,1.0,0.36363636363636365,0.8
5150,0.5477178423236515,0.8888888888888888,1,1.0,0.0,0.26666666666666666
5202,0.27385892116182575,0.6666666666666666,1,1.0,0.09090909090909091,0.2
5152,0.14522821576763487,0.3333333333333333,1,1.0,0.18181818181818182,0.4666666666666667
5153,0.8547717842323651,0.6666666666666666,1,1.0,0.36363636363636365,0.8333333333333334
5154,0.5477178423236515,0.8888888888888888,1,1.0,0.09090909090909091,0.1
3153,0.7178423236514523,1.0,1,1.0,0.18181818181818182,0.4666666666666667
5171,0.7178423236514523,1.0,1,1.0,0.09090909090909091,0.16666666666666666
3139,0.14522821576763487,0.7777777777777778,1,1.0,0.2727272727272727,0.5333333333333333
3132,0.7178423236514523,1.0,1,1.0,0.09090909090909091,0.8666666666666667
5192,0.5477178423236515,0.8888888888888888,1,1.0,0.09090909090909091,0.7
3100,0.8174273858921162,0.0,1,1.0,0.0,0.23333333333333334
5266,0.11203319502074689,0.6666666666666666,1,1.0,0.36363636363636365,0.03333333333333333
3097,0.946058091286307,0.7777777777777778,1,1.0,0.36363636363636365,0.7
5216,0.7178423236514523,1.0,1,1.0,0.2727272727272727,0.3
3084,0.3112033195020747,0.3333333333333333,1,1.0,0.0,0.16666666666666666
5239,0.7178423236514523,1.0,1,1.0,0.09090909090909091,0.36666666666666664
5241,0.7178423236514523,1.0,1,1.0,0.2727272727272727,0.06666666666666667
3066,0.08713692946058091,0.3333333333333333,1,1.0,0.2727272727272727,0.06666666666666667
3062,0.14522821576763487,0.3333333333333333,1,1.0,0.09090909090909091,0.8666666666666667
5256,0.6307053941908713,0.6666666666666666,1,1.0,0.2727272727272727,0.6333333333333333
720,0.14522821576763487,0.3333333333333333,1,1.0,0.0,0.13333333333333333
4209,0.8174273858921162,0.0,1,1.0,0.0,0.5666666666666667
7494,0.27385892116182575,0.6666666666666666,1,1.0,0.2727272727272727,0.7666666666666667
7369,0.27385892116182575,0.3333333333333333,1,1.0,0.36363636363636365,0.3333333333333333
7367,0.1908713692946058,0.3333333333333333,1,1.0,0.18181818181818182,0.36666666666666664
147,0.14522821576763487,0.0,1,1.0,0.2727272727272727,0.4666666666666667
278,0.14522821576763487,0.3333333333333333,1,1.0,0.09090909090909091,0.13333333333333333
239,0.27385892116182575,0.3333333333333333,1,0.0,1.0,0.4666666666666667
602,0.14522821576763487,0.3333333333333333,1,1.0,0.36363636363636365,0.9333333333333333
564,0.34439834024896265,0.8888888888888888,1,1.0,0.18181818181818182,0.8333333333333334
7689,0.946058091286307,0.6666666666666666,1,1.0,0.09090909090909091,0.8
7370,0.7178423236514523,1.0,1,1.0,0.18181818181818182,0.7
665,0.7178423236514523,1.0,1,1.0,0.18181818181818182,0.7
7710,0.43983402489626555,0.3333333333333333,1,1.0,0.18181818181818182,0.36666666666666664
129,0.5477178423236515,0.8888888888888888,1,1.0,0.09090909090909091,0.1
7498,0.22406639004149378,0.6666666666666666,1,1.0,0.2727272727272727,0.5
563,0.5477178423236515,0.8888888888888888,1,1.0,0.09090909090909091,0.8
7852,0.5477178423236515,0.8888888888888888,1,1.0,0.0,0.36666666666666664
7973,0.14522821576763487,0.3333333333333333,1,1.0,0.0,0.9
7863,0.7178423236514523,1.0,1,1.0,0.2727272727272727,0.13333333333333333
7502,0.14522821576763487,0.3333333333333333,1,1.0,0.0,0.9666666666666667
344,0.14522821576763487,1.0,1,1.0,0.18181818181818182,0.3
7812,0.8838174273858921,0.4444444444444444,1,1.0,0.18181818181818182,0.4
7978,0.6514522821576764,0.3333333333333333,1,1.0,0.18181818181818182,0.9
376,0.14937759336099585,0.6666666666666666,1,1.0,0.09090909090909091,0.6666666666666666
7752,0.14522821576763487,0.6666666666666666,1,1.0,0.09090909090909091,0.5333333333333333
666,0.946058091286307,0.3333333333333333,1,1.0,0.2727272727272727,0.13333333333333333
7789,0.47717842323651455,0.3333333333333333,1,1.0,0.0,0.9
408,0.14522821576763487,0.3333333333333333,1,1.0,0.09090909090909091,0.7666666666666667
584,0.14522821576763487,0.3333333333333333,1,1.0,0.09090909090909091,0.1
7563,0.7178423236514523,1.0,1,1.0,0.36363636363636365,0.7
7713,0.7178423236514523,1.0,1,1.0,0.0,0.3333333333333333
7917,1.0,0.1111111111111111,1,0.0,1.0,0.0
536,0.14522821576763487,0.3333333333333333,1,1.0,0.2727272727272727,0.5333333333333333
682,0.7178423236514523,1.0,1,1.0,0.2727272727272727,0.3333333333333333
7464,0.7178423236514523,1.0,1,1.0,0.09090909090909091,0.16666666666666666
7813,0.8174273858921162,0.3333333333333333,1,1.0,0.0,0.1
7654,0.14522821576763487,0.0,1,1.0,0.09090909090909091,0.4
7735,0.5477178423236515,0.8888888888888888,1,0.0,0.9090909090909091,0.7333333333333333
225,0.14522821576763487,0.3333333333333333,1,1.0,0.0,0.7
86,0.7178423236514523,1.0,1,1.0,0.2727272727272727,0.4
288,0.27385892116182575,0.6666666666666666,1,1.0,0.18181818181818182,0.8333333333333334
7641,0.7178423236514523,1.0,1,1.0,0.36363636363636365,0.2
39,0.14522821576763487,0.6666666666666666,1,1.0,0.0,0.43333333333333335
677,0.14522821576763487,0.6666666666666666,1,1.0,0.2727272727272727,0.3333333333333333
244,0.34439834024896265,0.8888888888888888,1,1.0,0.18181818181818182,0.9333333333333333
7461,0.04149377593360996,0.6666666666666666,1,1.0,0.0,0.7
7926,0.970954356846473,0.6666666666666666,1,1.0,0.18181818181818182,0.8333333333333334
433,0.7178423236514523,1.0,1,1.0,0.0,0.5
79,0.27385892116182575,0.3333333333333333,1,1.0,0.09090909090909091,0.16666666666666666
641,0.7178423236514523,1.0,1,1.0,0.18181818181818182,0.7333333333333333
7380,0.8174273858921162,0.6666666666666666,1,1.0,0.09090909090909091,0.43333333333333335
215,0.5477178423236515,0.8888888888888888,1,1.0,0.09090909090909091,0.5666666666666667
7379,0.47717842323651455,0.3333333333333333,1,0.0,1.0,0.2
555,0.47717842323651455,0.0,1,1.0,0.2727272727272727,0.7333333333333333
7409,0.983402489626556,0.6666666666666666,1,1.0,0.09090909090909091,0.5
592,0.7178423236514523,1.0,1,1.0,0.09090909090909091,0.43333333333333335
681,0.27385892116182575,0.6666666666666666,1,1.0,0.09090909090909091,0.5666666666666667
7960,0.34439834024896265,0.8888888888888888,1,1.0,0.2727272727272727,0.23333333333333334
7407,0.8174273858921162,0.3333333333333333,1,1.0,0.18181818181818182,0.36666666666666664
7451,0.5477178423236515,0.8888888888888888,1,1.0,0.0,0.6
7706,0.11203319502074689,0.6666666666666666,1,1.0,0.36363636363636365,0.7333333333333333
386,0.27385892116182575,0.6666666666666666,1,1.0,0.36363636363636365,0.8
7496,0.27385892116182575,0.6666666666666666,1,1.0,0.09090909090909091,0.2
7484,0.2572614107883817,0.3333333333333333,1,0.0,0.7272727272727273,0.0
673,0.5477178423236515,0.8888888888888888,1,1.0,0.09090909090909091,0.3
282,0.5477178423236515,0.8888888888888888,1,1.0,0.0,0.5
7931,0.05394190871369295,0.3333333333333333,1,1.0,0.0,0.7666666666666667
7383,0.7178423236514523,1.0,1,1.0,0.2727272727272727,0.06666666666666667
7569,0.5477178423236515,0.8888888888888888,1,1.0,0.09090909090909091,0.5666666666666667
550,0.7178423236514523,1.0,1,1.0,0.18181818181818182,0.8666666666666667
675,0.14522821576763487,0.3333333333333333,1,1.0,0.2727272727272727,0.4
7493,0.004149377593360996,0.6666666666666666,1,1.0,0.09090909090909091,0.36666666666666664
7645,0.34439834024896265,0.8888888888888888,1,1.0,0.36363636363636365,0.16666666666666666
7455,0.7178423236514523,1.0,1,1.0,0.36363636363636365,0.03333333333333333
82,0.8962655601659751,0.0,1,1.0,0.09090909090909091,0.6333333333333333
7965,0.14522821576763487,0.3333333333333333,1,1.0,0.09090909090909091,0.06666666666666667
7914,0.7178423236514523,0.3333333333333333,1,1.0,0.2727272727272727,0.7333333333333333
508,0.14522821576763487,0.3333333333333333,1,1.0,0.0,0.36666666666666664
257,0.7178423236514523,1.0,1,1.0,0.0,0.7
7679,0.7178423236514523,1.0,1,1.0,0.0,0.3
655,0.7178423236514523,1.0,1,1.0,0.2727272727272727,0.3
7994,0.5477178423236515,0.8888888888888888,1,1.0,0.09090909090909091,0.1
366,0.03319502074688797,0.3333333333333333,1,1.0,0.36363636363636365,0.5
133,0.7095435684647303,0.6666666666666666,1,1.0,0.09090909090909091,0.6666666666666666
7991,0.27385892116182575,0.6666666666666666,1,1.0,0.36363636363636365,0.8
7363,0.7178423236514523,0.6666666666666666,1,1.0,0.2727272727272727,0.36666666666666664
7527,0.7178423236514523,1.0,1,1.0,0.0,0.1
267,0.7178423236514523,1.0,1,1.0,0.0,0.26666666666666666
7680,0.7178423236514523,1.0,1,1.0,0.09090909090909091,0.4666666666666667
12,0.1825726141078838,0.7777777777777778,1,1.0,0.2727272727272727,0.1
7681,0.7095435684647303,0.6666666666666666,1,1.0,0.18181818181818182,0.4
7516,0.946058091286307,0.6666666666666666,1,1.0,0.09090909090909091,0.3
7908,0.7178423236514523,0.6666666666666666,1,1.0,0.2727272727272727,0.03333333333333333
421,0.6348547717842323,0.0,1,1.0,0.0,0.1
192,0.11203319502074689,0.6666666666666666,1,1.0,0.2727272727272727,0.13333333333333333
7586,0.14522821576763487,0.3333333333333333,1,1.0,0.18181818181818182,0.36666666666666664
7729,0.5809128630705395,1.0,1,1.0,0.36363636363636365,0.6666666666666666
7518,0.6804979253112033,0.3333333333333333,1,1.0,0.0,0.5666666666666667
7469,0.14522821576763487,0.3333333333333333,1,1.0,0.36363636363636365,0.23333333333333334
7522,0.27385892116182575,0.3333333333333333,1,1.0,0.0,0.7666666666666667
7903,0.45643153526970953,0.4444444444444444,1,1.0,0.2727272727272727,0.1
616,0.27385892116182575,0.6666666666666666,1,1.0,0.18181818181818182,0.2
234,0.14522821576763487,0.3333333333333333,1,1.0,0.36363636363636365,0.7666666666666667
7670,0.7634854771784232,0.8888888888888888,1,1.0,0.18181818181818182,0.6
307,0.8713692946058091,0.6666666666666666,1,1.0,0.2727272727272727,0.36666666666666664
420,0.7178423236514523,1.0,1,1.0,0.18181818181818182,0.0
7826,0.946058091286307,0.6666666666666666,1,1.0,0.2727272727272727,0.1
7721,0.34439834024896265,0.8888888888888888,1,1.0,0.2727272727272727,0.03333333333333333
4,0.6846473029045643,0.3333333333333333,1,1.0,0.09090909090909091,0.6666666666666666
364,0.03319502074688797,1.0,1,1.0,0.18181818181818182,0.7
7943,0.7676348547717843,0.2222222222222222,1,1.0,0.18181818181818182,0.8666666666666667
310,0.5186721991701245,0.3333333333333333,1,1.0,0.2727272727272727,0.3333333333333333
14,0.11203319502074689,0.3333333333333333,1,1.0,0.2727272727272727,0.06666666666666667
67,0.6348547717842323,1.0,1,0.0,0.8181818181818182,0.26666666666666666
219,0.1825726141078838,0.7777777777777778,1,1.0,0.2727272727272727,0.06666666666666667
166,0.1908713692946058,0.0,1,1.0,0.0,0.7333333333333333
230,0.14522821576763487,0.3333333333333333,1,1.0,0.36363636363636365,0.26666666666666666
7911,0.7178423236514523,1.0,1,1.0,0.09090909090909091,0.43333333333333335
7983,0.7178423236514523,0.3333333333333333,1,1.0,0.36363636363636365,0.5666666666666667
98,0.34439834024896265,0.8888888888888888,1,1.0,0.2727272727272727,0.8666666666666667
7400,0.34439834024896265,1.0,1,1.0,0.2727272727272727,0.16666666666666666
314,0.14522821576763487,0.3333333333333333,1,1.0,0.0,0.4
7399,0.7178423236514523,1.0,1,1.0,0.36363636363636365,0.3333333333333333
7531,0.7178423236514523,1.0,1,1.0,0.09090909090909091,0.0
7717,0.27385892116182575,0.6666666666666666,1,1.0,0.2727272727272727,0.13333333333333333
271,0.1908713692946058,0.0,1,1.0,0.0,0.3
7661,0.6514522821576764,0.3333333333333333,1,1.0,0.0,0.16666666666666666
581,0.14522821576763487,1.0,1,1.0,0.0,0.36666666666666664
7754,0.14522821576763487,0.3333333333333333,1,1.0,0.36363636363636365,0.1
7561,0.35269709543568467,0.3333333333333333,1,1.0,0.2727272727272727,0.5333333333333333
110,0.0,0.6666666666666666,1,0.0,0.8181818181818182,0.5666666666666667
451,0.4107883817427386,0.8888888888888888,1,1.0,0.2727272727272727,0.16666666666666666
5215,0.1825726141078838,0.0,0,1.0,0.36363636363636365,0.2
5211,0.6307053941908713,0.6666666666666666,0,1.0,0.36363636363636365,0.3
5212,0.7178423236514523,1.0,0,1.0,0.0,0.7
5219,0.004149377593360996,0.1111111111111111,0,1.0,0.2727272727272727,0.5333333333333333
5228,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.06666666666666667
5255,0.11203319502074689,0.6666666666666666,0,1.0,0.36363636363636365,0.3333333333333333
5218,0.14522821576763487,0.3333333333333333,0,0.0,0.8181818181818182,0.5666666666666667
5217,0.12863070539419086,0.6666666666666666,0,0.0,0.5454545454545454,0.7666666666666667
7785,0.14522821576763487,0.0,0,1.0,0.36363636363636365,0.6333333333333333
5233,0.08713692946058091,0.3333333333333333,0,1.0,0.18181818181818182,0.9
5260,0.45643153526970953,0.8888888888888888,0,1.0,0.18181818181818182,0.23333333333333334
5259,0.8174273858921162,0.3333333333333333,0,1.0,0.36363636363636365,0.4
5231,0.7344398340248963,0.5555555555555556,0,0.0,0.8181818181818182,0.6
7780,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.16666666666666666
5232,0.5726141078838174,0.1111111111111111,0,0.0,0.45454545454545453,0.43333333333333335
5257,0.946058091286307,0.7777777777777778,0,1.0,0.09090909090909091,0.6
5214,0.14522821576763487,0.3333333333333333,0,1.0,0.36363636363636365,0.6666666666666666
5229,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.6
5213,0.946058091286307,0.5555555555555556,0,0.0,0.8181818181818182,0.3333333333333333
5230,0.24481327800829875,0.3333333333333333,0,0.0,0.6363636363636364,0.0
5258,0.5352697095435685,0.8888888888888888,0,0.0,0.9090909090909091,0.8666666666666667
5225,0.4066390041493776,0.0,0,0.0,0.8181818181818182,0.5666666666666667
5254,0.14937759336099585,0.6666666666666666,0,1.0,0.18181818181818182,0.4
5220,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.16666666666666666
5243,0.14107883817427386,0.7777777777777778,0,1.0,0.09090909090909091,0.7333333333333333
5242,0.8962655601659751,0.4444444444444444,0,1.0,0.2727272727272727,0.06666666666666667
5244,0.004149377593360996,0.3333333333333333,0,1.0,0.36363636363636365,0.06666666666666667
7782,0.08713692946058091,0.3333333333333333,0,1.0,0.2727272727272727,0.6
5240,0.8962655601659751,1.0,0,0.0,0.7272727272727273,0.1
5224,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.16666666666666666
7781,0.5352697095435685,0.8888888888888888,0,0.0,0.9090909090909091,0.2
5245,0.8962655601659751,0.3333333333333333,0,1.0,0.36363636363636365,0.6666666666666666
5226,0.7178423236514523,1.0,0,1.0,0.0,0.23333333333333334
5246,0.15767634854771784,1.0,0,1.0,0.18181818181818182,0.36666666666666664
5223,0.7178423236514523,0.6666666666666666,0,1.0,0.2727272727272727,0.1
7783,0.7178423236514523,0.3333333333333333,0,1.0,0.36363636363636365,0.8666666666666667
5222,0.7053941908713693,0.6666666666666666,0,1.0,0.36363636363636365,0.16666666666666666
5247,0.4190871369294606,0.6666666666666666,0,1.0,0.0,0.8333333333333334
5238,0.2074688796680498,0.8888888888888888,0,1.0,0.36363636363636365,0.7333333333333333
5227,0.4107883817427386,0.8888888888888888,0,1.0,0.2727272727272727,0.6
5248,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.0
5237,0.946058091286307,0.3333333333333333,0,1.0,0.0,0.5666666666666667
5249,0.8174273858921162,0.2222222222222222,0,0.0,0.8181818181818182,0.5333333333333333
5250,0.7136929460580913,0.2222222222222222,0,1.0,0.09090909090909091,0.13333333333333333
5236,0.14937759336099585,0.6666666666666666,0,1.0,0.18181818181818182,0.43333333333333335
5251,0.6846473029045643,0.3333333333333333,0,0.0,0.9090909090909091,0.6666666666666666
5235,0.0,0.6666666666666666,0,0.0,0.7272727272727273,0.26666666666666666
5234,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.06666666666666667
5252,0.7178423236514523,0.3333333333333333,0,1.0,0.18181818181818182,0.7333333333333333
7784,0.029045643153526972,0.0,0,0.0,0.9090909090909091,0.2
5221,0.14522821576763487,0.6666666666666666,0,0.0,0.7272727272727273,0.6
5253,0.5809128630705395,0.3333333333333333,0,1.0,0.36363636363636365,0.4
7350,0.7178423236514523,1.0,0,0.0,0.6363636363636364,0.8
5261,0.5477178423236515,0.8888888888888888,0,0.0,1.0,0.7333333333333333
5332,0.9626556016597511,0.8888888888888888,0,1.0,0.2727272727272727,0.9333333333333333
5330,0.8132780082987552,0.6666666666666666,0,1.0,0.18181818181818182,0.8666666666666667
5329,0.0995850622406639,1.0,0,0.0,0.9090909090909091,0.7
5328,0.7178423236514523,1.0,0,1.0,0.0,0.3
5327,0.2074688796680498,0.7777777777777778,0,1.0,0.18181818181818182,0.43333333333333335
5326,0.15767634854771784,1.0,0,1.0,0.09090909090909091,0.9
5325,0.3029045643153527,0.7777777777777778,0,0.0,0.8181818181818182,0.4666666666666667
5324,0.08298755186721991,0.4444444444444444,0,0.0,0.6363636363636364,0.23333333333333334
7764,0.14522821576763487,0.6666666666666666,0,1.0,0.09090909090909091,0.4
5322,0.13278008298755187,0.0,0,0.0,0.9090909090909091,0.9333333333333333
7765,0.22821576763485477,0.3333333333333333,0,1.0,0.09090909090909091,0.7333333333333333
5321,0.6514522821576764,0.3333333333333333,0,0.0,0.9090909090909091,0.4
5320,0.6556016597510373,0.3333333333333333,0,1.0,0.18181818181818182,0.5
5319,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.9
5318,0.14522821576763487,0.0,0,1.0,0.18181818181818182,0.9333333333333333
5317,0.45643153526970953,0.4444444444444444,0,1.0,0.09090909090909091,0.23333333333333334
7766,0.1908713692946058,0.3333333333333333,0,1.0,0.09090909090909091,0.43333333333333335
5316,0.946058091286307,0.3333333333333333,0,0.0,0.8181818181818182,0.6666666666666666
5315,0.26141078838174275,0.6666666666666666,0,0.0,0.6363636363636364,0.26666666666666666
5314,0.14522821576763487,0.3333333333333333,0,1.0,0.0,0.13333333333333333
5313,0.3775933609958506,0.6666666666666666,0,1.0,0.2727272727272727,0.7666666666666667
7767,0.946058091286307,0.3333333333333333,0,1.0,0.18181818181818182,0.36666666666666664
5312,0.8962655601659751,0.3333333333333333,0,1.0,0.2727272727272727,0.8666666666666667
7768,0.6514522821576764,0.1111111111111111,0,1.0,0.36363636363636365,0.7333333333333333
5331,0.27385892116182575,0.6666666666666666,0,1.0,0.36363636363636365,0.4666666666666667
5333,0.5684647302904564,0.2222222222222222,0,1.0,0.0,0.0
5309,0.02074688796680498,1.0,0,1.0,0.36363636363636365,0.26666666666666666
7763,0.27385892116182575,0.6666666666666666,0,1.0,0.36363636363636365,0.9
5352,0.7178423236514523,1.0,0,1.0,0.0,0.3
5351,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.8333333333333334
7759,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.5333333333333333
5350,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.03333333333333333
5349,0.2863070539419087,0.4444444444444444,0,1.0,0.36363636363636365,0.3
5348,0.0995850622406639,1.0,0,0.0,0.8181818181818182,0.4
7760,0.5103734439834025,0.5555555555555556,0,1.0,0.09090909090909091,0.3333333333333333
5347,0.14522821576763487,0.7777777777777778,0,0.0,0.7272727272727273,0.7666666666666667
5346,0.3360995850622407,1.0,0,1.0,0.2727272727272727,0.06666666666666667
5345,0.2033195020746888,0.6666666666666666,0,1.0,0.2727272727272727,0.6
5344,0.2074688796680498,0.3333333333333333,0,1.0,0.36363636363636365,0.7666666666666667
5343,0.8174273858921162,0.6666666666666666,0,1.0,0.0,1.0
5342,0.45643153526970953,0.4444444444444444,0,1.0,0.2727272727272727,0.36666666666666664
5341,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.16666666666666666
5340,0.4315352697095436,0.2222222222222222,0,1.0,0.36363636363636365,0.4666666666666667
7761,0.6016597510373444,0.2222222222222222,0,0.0,0.9090909090909091,0.4
5339,0.8174273858921162,0.3333333333333333,0,1.0,0.36363636363636365,0.4666666666666667
5338,0.9087136929460581,0.6666666666666666,0,0.0,0.7272727272727273,0.43333333333333335
5337,0.6721991701244814,0.6666666666666666,0,0.0,1.0,0.8333333333333334
5336,0.8215767634854771,0.2222222222222222,0,1.0,0.18181818181818182,0.7333333333333333
5335,0.7178423236514523,0.6666666666666666,0,1.0,0.36363636363636365,0.06666666666666667
5334,0.5477178423236515,0.8888888888888888,0,1.0,0.18181818181818182,0.13333333333333333
7762,0.37344398340248963,0.6666666666666666,0,1.0,0.36363636363636365,0.7333333333333333
7769,0.5477178423236515,0.8888888888888888,0,0.0,0.9090909090909091,0.16666666666666666
5308,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.9333333333333333
5262,0.27385892116182575,0.6666666666666666,0,0.0,0.9090909090909091,0.16666666666666666
5284,0.6846473029045643,0.7777777777777778,0,1.0,0.09090909090909091,0.16666666666666666
5282,0.6514522821576764,0.3333333333333333,0,1.0,0.0,0.1
5281,0.004149377593360996,0.3333333333333333,0,1.0,0.09090909090909091,0.7666666666666667
5210,0.9626556016597511,0.3333333333333333,0,1.0,0.2727272727272727,0.8
5280,0.05394190871369295,0.6666666666666666,0,1.0,0.0,0.5333333333333333
5279,0.7261410788381742,0.2222222222222222,0,1.0,0.0,0.7333333333333333
5278,0.5477178423236515,0.8888888888888888,0,1.0,0.18181818181818182,0.43333333333333335
7774,0.8174273858921162,0.3333333333333333,0,1.0,0.18181818181818182,0.8333333333333334
7775,0.27385892116182575,0.6666666666666666,0,1.0,0.18181818181818182,0.06666666666666667
7776,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.9333333333333333
5275,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.6
7777,0.14522821576763487,0.3333333333333333,0,1.0,0.0,0.9333333333333333
5274,0.3153526970954357,0.3333333333333333,0,0.0,0.6363636363636364,0.5
5273,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.6333333333333333
7778,0.14522821576763487,0.3333333333333333,0,1.0,0.0,0.7333333333333333
5271,0.27385892116182575,0.3333333333333333,0,1.0,0.09090909090909091,0.6
5270,0.7925311203319502,0.3333333333333333,0,0.0,0.5454545454545454,0.16666666666666666
5269,0.8962655601659751,1.0,0,0.0,0.5454545454545454,1.0
5268,0.8174273858921162,0.6666666666666666,0,1.0,0.2727272727272727,0.03333333333333333
5267,0.7136929460580913,0.2222222222222222,0,1.0,0.0,0.5333333333333333
7779,0.5477178423236515,1.0,0,1.0,0.09090909090909091,0.26666666666666666
5265,0.37344398340248963,0.6666666666666666,0,1.0,0.2727272727272727,0.3
5264,0.7178423236514523,0.6666666666666666,0,1.0,0.09090909090909091,0.43333333333333335
5263,0.7178423236514523,1.0,0,1.0,0.0,0.8
5283,0.946058091286307,0.3333333333333333,0,1.0,0.36363636363636365,0.6
5285,0.27385892116182575,0.6666666666666666,0,1.0,0.36363636363636365,0.03333333333333333
5307,0.946058091286307,0.3333333333333333,0,1.0,0.09090909090909091,0.23333333333333334
5286,0.3029045643153527,0.3333333333333333,0,0.0,1.0,0.9
7770,0.22821576763485477,0.8888888888888888,0,1.0,0.09090909090909091,0.8666666666666667
7771,0.7178423236514523,1.0,0,1.0,0.0,0.03333333333333333
5306,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.1
5305,0.8962655601659751,0.3333333333333333,0,0.0,0.6363636363636364,0.1
5304,0.27385892116182575,0.3333333333333333,0,1.0,0.09090909090909091,0.6333333333333333
5303,0.6970954356846473,0.3333333333333333,0,1.0,0.2727272727272727,0.8666666666666667
7772,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.5333333333333333
5302,0.34024896265560167,0.3333333333333333,0,1.0,0.0,0.5333333333333333
5301,0.8962655601659751,0.3333333333333333,0,1.0,0.09090909090909091,0.3
5300,0.7261410788381742,0.2222222222222222,0,1.0,0.36363636363636365,0.9666666666666667
5299,0.5477178423236515,0.6666666666666666,0,1.0,0.18181818181818182,0.4666666666666667
7773,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.0
5297,0.5477178423236515,0.0,0,1.0,0.18181818181818182,0.1
5296,0.6514522821576764,0.7777777777777778,0,1.0,0.2727272727272727,0.2
5295,0.8174273858921162,0.3333333333333333,0,1.0,0.36363636363636365,0.6666666666666666
5294,0.9377593360995851,0.3333333333333333,0,0.0,0.7272727272727273,0.9333333333333333
5293,0.7302904564315352,1.0,0,1.0,0.36363636363636365,0.03333333333333333
5292,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.8333333333333334
5291,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.13333333333333333
5290,0.946058091286307,0.8888888888888888,0,1.0,0.36363636363636365,0.26666666666666666
5289,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.5666666666666667
5288,0.47717842323651455,0.6666666666666666,0,0.0,0.7272727272727273,0.36666666666666664
5287,0.5269709543568465,0.3333333333333333,0,0.0,1.0,0.8
7786,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.3333333333333333
5177,0.966804979253112,0.3333333333333333,0,0.0,0.9090909090909091,0.3333333333333333
5209,0.08713692946058091,0.0,0,1.0,0.36363636363636365,0.6666666666666666
5082,0.5477178423236515,0.8888888888888888,0,0.0,0.9090909090909091,0.9
5080,0.8174273858921162,0.3333333333333333,0,1.0,0.2727272727272727,0.3
5079,0.024896265560165973,0.6666666666666666,0,1.0,0.36363636363636365,1.0
5078,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.3
5077,0.27385892116182575,1.0,0,1.0,0.0,0.26666666666666666
5076,0.8962655601659751,0.3333333333333333,0,1.0,0.0,0.3333333333333333
5075,0.3070539419087137,0.3333333333333333,0,1.0,0.18181818181818182,0.9
5074,0.16597510373443983,0.8888888888888888,0,0.0,0.9090909090909091,0.8333333333333334
5073,0.6721991701244814,0.6666666666666666,0,1.0,0.09090909090909091,0.9
5072,0.5311203319502075,0.8888888888888888,0,0.0,0.7272727272727273,0.4
5071,0.0995850622406639,0.2222222222222222,0,0.0,0.9090909090909091,0.2
5070,0.5311203319502075,0.8888888888888888,0,0.0,0.7272727272727273,0.13333333333333333
5069,0.14522821576763487,0.3333333333333333,0,1.0,0.0,0.4
5068,0.8174273858921162,0.8888888888888888,0,1.0,0.36363636363636365,0.5333333333333333
5067,0.0912863070539419,0.3333333333333333,0,0.0,0.6363636363636364,0.7333333333333333
5066,0.24066390041493776,0.3333333333333333,0,1.0,0.2727272727272727,0.6333333333333333
5065,0.5892116182572614,0.8888888888888888,0,0.0,0.8181818181818182,0.26666666666666666
5064,0.3983402489626556,0.2222222222222222,0,0.0,0.8181818181818182,0.8
5063,0.7178423236514523,1.0,0,0.0,0.8181818181818182,0.16666666666666666
